customer_id,trans_date,response,month,tran_amount,month_year
CS1250,5/16/2011,0,5,47,2011-05
CS3675,7/10/2012,0,7,82,2012-07
CS5768,11/16/2011,0,11,94,2011-11
CS1396,5/25/2011,0,5,90,2011-05
CS2880,9/9/2012,0,9,71,2012-09
CS3918,12/24/2012,0,12,99,2012-12
CS5302,4/15/2013,0,4,98,2013-04
CS2728,8/3/2014,0,8,48,2014-08
CS2539,1/1/2012,0,1,59,2012-01
CS5476,9/29/2014,0,9,63,2014-09
CS4296,2/14/2014,0,2,88,2014-02
CS1637,12/28/2011,0,12,38,2011-12
CS4745,9/11/2012,0,9,38,2012-09
CS2807,3/17/2014,0,3,79,2014-03
CS3366,4/10/2014,0,4,91,2014-04
CS1972,6/24/2012,0,6,67,2012-06
CS2024,9/18/2014,0,9,57,2014-09
CS3749,4/13/2014,0,4,60,2014-04
CS2946,10/30/2011,0,10,91,2011-10
CS3220,12/9/2014,0,12,53,2014-12
CS3574,1/2/2014,0,1,58,2014-01
CS4048,7/30/2011,0,7,61,2011-07
CS1266,9/28/2013,0,9,77,2013-09
CS1301,1/2/2014,0,1,35,2014-01
CS1465,10/30/2014,0,10,42,2014-10
CS2723,6/25/2011,0,6,73,2011-06
CS1527,3/10/2012,0,3,37,2012-03
CS6018,1/11/2014,0,1,89,2014-01
CS2212,2/13/2012,0,2,78,2012-02
CS3068,1/6/2015,0,1,52,2015-01
CS3088,7/6/2011,0,7,95,2011-07
CS4321,1/11/2013,0,1,47,2013-01
CS2977,2/25/2014,0,2,72,2014-02
CS2449,12/26/2012,0,12,68,2012-12
CS4162,2/3/2014,0,2,99,2014-02
CS3124,11/4/2013,0,11,61,2013-11
CS5043,12/27/2014,0,12,45,2014-12
CS4846,11/22/2012,0,11,39,2012-11
CS3289,9/8/2013,0,9,93,2013-09
CS3917,12/23/2013,0,12,95,2013-12
CS4286,2/23/2015,0,2,93,2015-02
CS3964,8/14/2012,0,8,103,2012-08
CS4871,11/27/2013,0,11,72,2013-11
CS4133,3/1/2012,0,3,51,2012-03
CS4928,4/1/2014,0,4,39,2014-04
CS2679,2/8/2013,0,2,69,2013-02
CS4890,8/8/2011,0,8,96,2011-08
CS3001,2/20/2014,0,2,81,2014-02
CS1833,10/10/2012,0,10,75,2012-10
CS4755,10/11/2013,1,10,102,2013-10
CS2930,6/25/2012,0,6,56,2012-06
CS1405,8/2/2012,0,8,45,2012-08
CS5367,11/29/2013,1,11,90,2013-11
CS4915,10/4/2012,0,10,63,2012-10
CS4154,1/22/2015,0,1,46,2015-01
CS2885,12/13/2012,0,12,37,2012-12
CS1814,9/16/2012,0,9,51,2012-09
CS1156,6/13/2013,0,6,38,2013-06
CS2588,7/21/2013,1,7,97,2013-07
CS4555,5/18/2012,0,5,81,2012-05
CS2749,1/28/2014,0,1,92,2014-01
CS2941,11/29/2011,0,11,88,2011-11
CS2846,2/25/2013,0,2,85,2013-02
CS5732,10/5/2013,0,10,46,2013-10
CS4435,3/7/2015,0,3,50,2015-03
CS3850,2/7/2012,0,2,92,2012-02
CS4975,9/21/2011,0,9,53,2011-09
CS4425,11/21/2014,0,11,87,2014-11
CS2793,12/20/2014,0,12,70,2014-12
CS1344,1/7/2015,1,1,95,2015-01
CS3548,8/23/2013,0,8,44,2013-08
CS2905,1/30/2014,0,1,99,2014-01
CS1339,11/29/2011,0,11,65,2011-11
CS1277,6/12/2013,0,6,74,2013-06
CS4374,5/29/2013,0,5,76,2013-05
CS4422,12/13/2013,0,12,102,2013-12
CS1445,10/27/2011,0,10,53,2011-10
CS5415,3/6/2013,0,3,57,2013-03
CS4109,11/29/2013,0,11,101,2013-11
CS2977,8/29/2013,0,8,61,2013-08
CS1832,3/2/2013,1,3,41,2013-03
CS6071,2/24/2012,0,2,48,2012-02
CS5250,10/10/2011,0,10,105,2011-10
CS2701,12/25/2012,0,12,41,2012-12
CS5636,4/11/2013,0,4,54,2013-04
CS1502,3/15/2014,0,3,82,2014-03
CS3456,8/2/2014,1,8,87,2014-08
CS1909,12/27/2014,0,12,77,2014-12
CS3349,12/21/2014,0,12,51,2014-12
CS4222,3/26/2014,0,3,49,2014-03
CS4500,9/10/2011,0,9,79,2011-09
CS3452,2/20/2015,0,2,105,2015-02
CS1578,8/8/2014,0,8,94,2014-08
CS3015,10/11/2012,0,10,105,2012-10
CS1666,5/24/2013,0,5,75,2013-05
CS4960,12/22/2014,0,12,52,2014-12
CS3600,6/12/2013,0,6,55,2013-06
CS5280,9/21/2011,1,9,79,2011-09
CS3022,5/30/2013,0,5,58,2013-05
CS5671,2/21/2014,0,2,46,2014-02
CS1141,1/22/2015,1,1,104,2015-01
CS3475,8/1/2012,1,8,52,2012-08
CS5396,10/24/2012,0,10,72,2012-10
CS2297,1/2/2015,0,1,64,2015-01
CS5673,8/27/2011,0,8,86,2011-08
CS3589,7/4/2012,0,7,67,2012-07
CS2765,4/6/2012,0,4,85,2012-04
CS2599,12/6/2011,0,12,72,2011-12
CS4128,5/3/2012,0,5,47,2012-05
CS3869,11/8/2013,0,11,78,2013-11
CS4855,8/5/2011,0,8,45,2011-08
CS1833,4/24/2013,0,4,86,2013-04
CS4945,5/2/2013,0,5,35,2013-05
CS3143,7/3/2012,0,7,83,2012-07
CS2390,10/18/2013,0,10,86,2013-10
CS3799,2/13/2014,0,2,45,2014-02
CS2283,7/14/2012,0,7,68,2012-07
CS1332,9/24/2011,0,9,101,2011-09
CS4642,7/4/2012,0,7,90,2012-07
CS3994,8/17/2011,0,8,98,2011-08
CS4882,8/30/2011,0,8,83,2011-08
CS2189,5/18/2011,0,5,76,2011-05
CS4167,2/9/2015,0,2,57,2015-02
CS3209,12/10/2014,0,12,83,2014-12
CS2050,12/22/2011,0,12,47,2011-12
CS6035,10/2/2012,0,10,88,2012-10
CS1262,1/4/2013,0,1,48,2013-01
CS4109,3/21/2013,0,3,48,2013-03
CS2257,5/21/2012,0,5,80,2012-05
CS3913,10/11/2014,0,10,93,2014-10
CS2651,4/23/2014,0,4,63,2014-04
CS3948,12/22/2013,0,12,88,2013-12
CS1813,12/27/2011,0,12,66,2011-12
CS4629,1/30/2014,0,1,59,2014-01
CS4513,4/18/2013,0,4,85,2013-04
CS2708,10/20/2012,1,10,93,2012-10
CS1285,6/1/2013,0,6,36,2013-06
CS5991,3/9/2014,0,3,79,2014-03
CS1370,12/16/2012,1,12,54,2012-12
CS5181,6/18/2011,0,6,55,2011-06
CS3718,4/27/2012,0,4,36,2012-04
CS1273,6/30/2012,0,6,52,2012-06
CS3893,2/25/2014,0,2,104,2014-02
CS1974,7/27/2012,0,7,41,2012-07
CS1666,11/20/2014,0,11,78,2014-11
CS2294,6/4/2014,0,6,56,2014-06
CS2512,9/15/2012,0,9,55,2012-09
CS4311,10/5/2013,1,10,82,2013-10
CS3061,6/1/2011,0,6,55,2011-06
CS2416,10/15/2014,0,10,46,2014-10
CS4385,9/17/2014,0,9,100,2014-09
CS2479,5/21/2011,0,5,67,2011-05
CS1133,2/1/2013,0,2,50,2013-02
CS1637,5/16/2014,0,5,52,2014-05
CS4598,8/3/2011,0,8,51,2011-08
CS4830,11/2/2012,0,11,57,2012-11
CS2130,11/3/2012,1,11,52,2012-11
CS2421,4/2/2012,0,4,95,2012-04
CS4931,10/31/2013,0,10,98,2013-10
CS1802,8/30/2011,0,8,49,2011-08
CS1699,10/15/2013,0,10,58,2013-10
CS1312,2/7/2015,1,2,90,2015-02
CS4673,7/24/2013,0,7,61,2013-07
CS1825,11/1/2013,0,11,60,2013-11
CS2835,10/2/2014,0,10,105,2014-10
CS3451,2/11/2013,0,2,102,2013-02
CS5124,10/22/2012,1,10,102,2012-10
CS2189,11/3/2013,0,11,56,2013-11
CS1552,9/25/2014,0,9,62,2014-09
CS5431,7/23/2013,0,7,36,2013-07
CS2125,3/1/2014,0,3,36,2014-03
CS4496,2/13/2012,0,2,85,2012-02
CS4634,10/23/2011,0,10,72,2011-10
CS5443,6/23/2014,0,6,82,2014-06
CS2680,11/12/2013,0,11,59,2013-11
CS3145,11/2/2012,0,11,39,2012-11
CS3349,2/25/2012,0,2,63,2012-02
CS2114,11/1/2012,0,11,87,2012-11
CS4747,5/12/2014,0,5,99,2014-05
CS2686,6/10/2012,0,6,66,2012-06
CS4157,1/10/2012,1,1,39,2012-01
CS2222,4/16/2013,0,4,55,2013-04
CS3109,5/25/2014,1,5,96,2014-05
CS2365,3/19/2012,0,3,91,2012-03
CS6086,5/4/2014,1,5,39,2014-05
CS5070,10/15/2013,0,10,46,2013-10
CS5570,1/24/2014,0,1,39,2014-01
CS1406,6/30/2014,0,6,86,2014-06
CS2726,12/6/2014,0,12,63,2014-12
CS4655,5/4/2014,0,5,92,2014-05
CS2045,12/15/2011,0,12,93,2011-12
CS5446,1/9/2015,0,1,38,2015-01
CS1713,10/24/2013,0,10,90,2013-10
CS5745,11/4/2012,0,11,90,2012-11
CS3828,4/27/2013,0,4,102,2013-04
CS6016,7/27/2011,0,7,55,2011-07
CS2823,7/28/2013,1,7,96,2013-07
CS1323,5/27/2011,0,5,67,2011-05
CS3432,10/18/2014,0,10,84,2014-10
CS2565,2/3/2013,0,2,71,2013-02
CS5756,6/16/2011,0,6,67,2011-06
CS2624,6/13/2012,1,6,81,2012-06
CS1478,2/4/2013,0,2,70,2013-02
CS2651,2/1/2013,0,2,62,2013-02
CS3640,1/12/2012,0,1,100,2012-01
CS2175,9/6/2013,1,9,75,2013-09
CS1668,7/26/2012,0,7,64,2012-07
CS5648,8/22/2011,0,8,56,2011-08
CS4492,6/17/2013,0,6,99,2013-06
CS1346,9/30/2014,0,9,92,2014-09
CS1870,9/29/2012,1,9,48,2012-09
CS1809,12/12/2011,0,12,56,2011-12
CS3914,2/1/2013,0,2,47,2013-02
CS4607,9/6/2012,0,9,73,2012-09
CS4267,8/27/2014,1,8,38,2014-08
CS3935,4/15/2012,0,4,56,2012-04
CS1739,9/5/2012,0,9,35,2012-09
CS4804,9/2/2013,0,9,68,2013-09
CS4392,7/15/2012,0,7,41,2012-07
CS1124,5/10/2012,0,5,80,2012-05
CS4397,1/11/2013,0,1,39,2013-01
CS5674,5/21/2013,0,5,45,2013-05
CS4695,9/21/2012,0,9,104,2012-09
CS1489,2/11/2015,0,2,53,2015-02
CS4356,12/22/2011,1,12,41,2011-12
CS2818,12/1/2012,0,12,77,2012-12
CS4634,2/12/2012,0,2,57,2012-02
CS5529,11/14/2012,0,11,90,2012-11
CS2107,12/7/2014,0,12,66,2014-12
CS1334,12/27/2014,0,12,91,2014-12
CS2799,1/18/2012,0,1,67,2012-01
CS5021,4/15/2012,0,4,82,2012-04
CS2959,5/29/2012,0,5,74,2012-05
CS5761,4/9/2013,0,4,41,2013-04
CS4242,8/11/2013,0,8,49,2013-08
CS3298,1/15/2014,0,1,59,2014-01
CS5921,4/14/2014,0,4,84,2014-04
CS3901,6/4/2013,0,6,43,2013-06
CS1790,9/8/2011,0,9,35,2011-09
CS3604,7/27/2011,0,7,72,2011-07
CS4182,8/27/2013,0,8,88,2013-08
CS5510,2/4/2013,0,2,50,2013-02
CS2681,8/18/2011,0,8,68,2011-08
CS3406,8/28/2013,1,8,101,2013-08
CS1132,8/3/2012,0,8,63,2012-08
CS1448,1/22/2014,0,1,89,2014-01
CS3056,9/1/2014,0,9,64,2014-09
CS4219,12/28/2011,0,12,66,2011-12
CS3595,8/27/2014,1,8,73,2014-08
CS3327,5/13/2012,0,5,70,2012-05
CS3558,7/15/2013,0,7,105,2013-07
CS4906,11/7/2013,0,11,39,2013-11
CS5918,2/17/2013,0,2,59,2013-02
CS4884,6/19/2013,0,6,62,2013-06
CS2251,8/10/2014,0,8,92,2014-08
CS1348,1/17/2015,0,1,51,2015-01
CS1162,9/9/2013,0,9,103,2013-09
CS3935,5/14/2013,0,5,87,2013-05
CS1236,12/1/2011,0,12,53,2011-12
CS3433,4/16/2012,0,4,48,2012-04
CS3566,2/25/2013,0,2,54,2013-02
CS5094,8/27/2012,0,8,58,2012-08
CS3214,9/14/2013,0,9,54,2013-09
CS5697,3/1/2014,0,3,67,2014-03
CS5603,11/17/2012,1,11,99,2012-11
CS2773,6/19/2011,0,6,60,2011-06
CS1376,11/21/2014,0,11,67,2014-11
CS2331,8/12/2014,1,8,79,2014-08
CS2191,3/24/2013,0,3,101,2013-03
CS1792,7/22/2011,0,7,56,2011-07
CS3368,1/18/2015,1,1,36,2015-01
CS4789,1/17/2013,0,1,100,2013-01
CS5413,1/13/2014,0,1,103,2014-01
CS5895,2/28/2014,0,2,56,2014-02
CS3989,5/7/2012,0,5,83,2012-05
CS5949,6/26/2012,0,6,50,2012-06
CS5170,8/3/2013,0,8,83,2013-08
CS4359,9/30/2011,0,9,50,2011-09
CS6019,11/23/2013,1,11,81,2013-11
CS1121,1/1/2012,0,1,35,2012-01
CS2736,2/3/2014,0,2,82,2014-02
CS2870,6/17/2014,0,6,50,2014-06
CS4238,6/11/2013,0,6,71,2013-06
CS2580,5/21/2014,0,5,82,2014-05
CS1626,11/16/2012,0,11,76,2012-11
CS1147,1/20/2015,0,1,52,2015-01
CS3285,8/22/2014,0,8,98,2014-08
CS2719,11/18/2011,1,11,76,2011-11
CS1653,6/10/2014,1,6,94,2014-06
CS5172,9/8/2012,0,9,72,2012-09
CS4217,4/23/2012,0,4,74,2012-04
CS2902,10/16/2011,0,10,95,2011-10
CS2031,12/22/2014,0,12,93,2014-12
CS3628,7/1/2011,0,7,77,2011-07
CS3881,9/16/2013,0,9,76,2013-09
CS2742,12/10/2011,0,12,103,2011-12
CS2951,1/8/2014,1,1,97,2014-01
CS4219,8/11/2012,0,8,50,2012-08
CS6018,11/15/2012,0,11,65,2012-11
CS4209,4/15/2014,0,4,49,2014-04
CS4132,11/21/2011,0,11,98,2011-11
CS4144,6/13/2011,0,6,39,2011-06
CS3989,8/30/2011,0,8,38,2011-08
CS3664,12/10/2012,0,12,97,2012-12
CS5712,12/10/2014,0,12,49,2014-12
CS1182,11/13/2013,1,11,41,2013-11
CS2755,1/11/2015,1,1,43,2015-01
CS4319,3/8/2014,0,3,54,2014-03
CS1174,6/29/2013,0,6,54,2013-06
CS5727,7/19/2014,0,7,45,2014-07
CS2588,5/13/2012,1,5,65,2012-05
CS2556,9/9/2011,1,9,96,2011-09
CS3743,6/29/2013,0,6,97,2013-06
CS3737,10/9/2013,0,10,56,2013-10
CS2462,8/1/2014,0,8,47,2014-08
CS1670,7/4/2012,0,7,98,2012-07
CS2001,7/17/2011,0,7,99,2011-07
CS2922,1/29/2015,0,1,56,2015-01
CS3911,7/15/2013,0,7,88,2013-07
CS2337,3/5/2012,0,3,92,2012-03
CS4686,8/7/2012,0,8,38,2012-08
CS2889,3/28/2013,1,3,49,2013-03
CS4268,3/30/2012,0,3,63,2012-03
CS1299,11/2/2014,1,11,105,2014-11
CS1773,6/14/2014,0,6,88,2014-06
CS3822,5/8/2013,0,5,51,2013-05
CS5613,5/16/2011,0,5,101,2011-05
CS5375,6/19/2013,1,6,45,2013-06
CS2059,10/8/2012,0,10,80,2012-10
CS2820,4/12/2014,0,4,77,2014-04
CS1975,12/21/2014,0,12,55,2014-12
CS4481,11/11/2012,0,11,86,2012-11
CS1813,10/15/2011,0,10,35,2011-10
CS1236,1/23/2013,0,1,104,2013-01
CS1562,8/6/2011,0,8,43,2011-08
CS4413,10/11/2012,0,10,77,2012-10
CS2615,4/27/2012,0,4,78,2012-04
CS3663,5/1/2013,0,5,41,2013-05
CS4120,4/1/2013,0,4,39,2013-04
CS4123,3/3/2012,0,3,35,2012-03
CS4955,9/24/2014,0,9,61,2014-09
CS5637,5/31/2013,0,5,97,2013-05
CS2032,10/29/2012,0,10,53,2012-10
CS3741,7/13/2013,0,7,36,2013-07
CS3714,1/5/2015,0,1,102,2015-01
CS2268,12/18/2013,0,12,47,2013-12
CS4804,8/26/2013,0,8,44,2013-08
CS1394,5/23/2013,0,5,76,2013-05
CS2762,11/16/2011,0,11,82,2011-11
CS2021,11/30/2012,0,11,104,2012-11
CS3465,12/22/2012,0,12,49,2012-12
CS4721,3/21/2014,0,3,57,2014-03
CS3274,1/10/2014,0,1,84,2014-01
CS5928,5/31/2013,0,5,39,2013-05
CS4647,10/11/2012,0,10,90,2012-10
CS2530,7/8/2014,0,7,35,2014-07
CS4200,12/29/2011,0,12,42,2011-12
CS5048,12/19/2012,0,12,81,2012-12
CS4990,6/8/2013,0,6,55,2013-06
CS4450,5/3/2013,0,5,88,2013-05
CS5673,6/18/2012,0,6,97,2012-06
CS2507,1/12/2013,0,1,60,2013-01
CS5379,1/17/2015,0,1,43,2015-01
CS5169,3/12/2014,0,3,80,2014-03
CS5439,8/23/2014,0,8,48,2014-08
CS1125,3/20/2012,0,3,89,2012-03
CS5028,1/4/2015,0,1,99,2015-01
CS2912,11/29/2013,0,11,96,2013-11
CS4246,11/5/2011,0,11,72,2011-11
CS2084,6/30/2011,0,6,41,2011-06
CS2927,11/3/2012,0,11,35,2012-11
CS5163,12/1/2014,0,12,48,2014-12
CS4282,2/14/2013,0,2,83,2013-02
CS2321,10/5/2013,0,10,99,2013-10
CS3119,7/21/2012,0,7,41,2012-07
CS5041,5/31/2014,0,5,55,2014-05
CS5898,3/2/2013,0,3,54,2013-03
CS3947,6/3/2013,1,6,95,2013-06
CS4115,10/28/2013,1,10,47,2013-10
CS3603,11/21/2013,0,11,50,2013-11
CS5750,12/3/2011,0,12,43,2011-12
CS6008,8/31/2012,1,8,41,2012-08
CS5508,6/16/2014,1,6,42,2014-06
CS5361,6/25/2011,0,6,74,2011-06
CS2332,8/19/2012,0,8,45,2012-08
CS3078,11/16/2012,0,11,82,2012-11
CS1640,3/7/2014,0,3,87,2014-03
CS3372,3/18/2013,0,3,75,2013-03
CS3988,9/2/2011,0,9,36,2011-09
CS3130,11/29/2012,0,11,103,2012-11
CS5051,8/30/2014,0,8,103,2014-08
CS3373,6/5/2011,0,6,41,2011-06
CS5215,4/21/2014,0,4,67,2014-04
CS3414,5/31/2011,0,5,49,2011-05
CS4985,10/4/2014,1,10,55,2014-10
CS2060,4/12/2012,0,4,59,2012-04
CS3791,8/16/2012,0,8,45,2012-08
CS4111,5/3/2014,0,5,104,2014-05
CS3201,2/11/2013,0,2,85,2013-02
CS3166,10/20/2014,0,10,75,2014-10
CS5530,5/2/2014,0,5,68,2014-05
CS3430,9/28/2011,0,9,85,2011-09
CS5439,9/23/2012,0,9,58,2012-09
CS1828,9/2/2013,0,9,68,2013-09
CS4526,6/1/2014,0,6,49,2014-06
CS1703,5/11/2012,1,5,83,2012-05
CS4962,8/30/2014,0,8,66,2014-08
CS1796,11/19/2011,0,11,77,2011-11
CS4436,10/10/2014,0,10,68,2014-10
CS1784,6/2/2014,0,6,102,2014-06
CS5831,2/14/2013,0,2,72,2013-02
CS5983,3/29/2014,0,3,48,2014-03
CS2812,4/2/2014,0,4,86,2014-04
CS1492,8/10/2011,0,8,37,2011-08
CS1404,11/23/2013,0,11,83,2013-11
CS1467,8/20/2011,0,8,86,2011-08
CS2555,3/16/2015,0,3,51,2015-03
CS3734,1/1/2012,0,1,37,2012-01
CS5601,11/1/2012,0,11,39,2012-11
CS3817,9/10/2013,0,9,74,2013-09
CS5947,5/27/2012,0,5,65,2012-05
CS1616,5/17/2012,0,5,78,2012-05
CS3608,6/27/2012,1,6,90,2012-06
CS3556,7/17/2011,1,7,95,2011-07
CS4453,7/3/2013,0,7,76,2013-07
CS4467,10/7/2011,0,10,35,2011-10
CS2857,11/12/2011,0,11,62,2011-11
CS4722,11/30/2014,0,11,96,2014-11
CS3836,12/20/2013,0,12,86,2013-12
CS5072,3/2/2013,0,3,52,2013-03
CS5590,11/8/2014,0,11,96,2014-11
CS4703,11/9/2013,0,11,44,2013-11
CS4992,3/19/2014,0,3,58,2014-03
CS3323,5/14/2013,0,5,66,2013-05
CS1774,4/3/2012,0,4,85,2012-04
CS4828,1/20/2012,0,1,66,2012-01
CS4329,11/21/2014,0,11,98,2014-11
CS3294,3/15/2014,0,3,35,2014-03
CS2951,5/20/2011,1,5,63,2011-05
CS5361,7/28/2014,0,7,46,2014-07
CS2038,1/15/2012,0,1,66,2012-01
CS5811,3/1/2013,1,3,51,2013-03
CS4450,8/20/2014,0,8,92,2014-08
CS5109,1/7/2014,0,1,93,2014-01
CS1903,8/12/2014,0,8,38,2014-08
CS3183,7/4/2014,0,7,43,2014-07
CS2507,10/26/2013,0,10,102,2013-10
CS2939,8/31/2011,0,8,54,2011-08
CS4500,7/4/2011,0,7,86,2011-07
CS5655,12/29/2013,0,12,91,2013-12
CS5748,9/16/2013,0,9,48,2013-09
CS5436,4/19/2012,0,4,95,2012-04
CS1209,12/17/2011,0,12,61,2011-12
CS3986,6/12/2013,0,6,84,2013-06
CS4467,9/13/2012,0,9,89,2012-09
CS2731,8/13/2014,0,8,82,2014-08
CS4177,10/11/2011,0,10,66,2011-10
CS5074,4/1/2013,0,4,76,2013-04
CS5562,11/15/2012,0,11,79,2012-11
CS1155,8/17/2011,0,8,94,2011-08
CS5007,8/27/2013,0,8,103,2013-08
CS5871,4/8/2012,0,4,42,2012-04
CS2692,11/4/2013,0,11,95,2013-11
CS3819,6/6/2012,0,6,104,2012-06
CS4075,3/30/2013,0,3,75,2013-03
CS2777,1/9/2013,0,1,103,2013-01
CS2111,12/25/2012,0,12,44,2012-12
CS1130,7/7/2014,0,7,75,2014-07
CS3198,7/12/2011,0,7,85,2011-07
CS1811,5/21/2014,0,5,69,2014-05
CS5976,2/26/2015,0,2,77,2015-02
CS3761,12/9/2013,1,12,72,2013-12
CS1464,5/13/2012,0,5,46,2012-05
CS1834,1/8/2013,0,1,74,2013-01
CS3996,3/26/2012,0,3,76,2012-03
CS4118,8/6/2012,0,8,89,2012-08
CS4388,8/7/2013,0,8,101,2013-08
CS4230,1/16/2014,0,1,68,2014-01
CS4403,9/25/2013,0,9,48,2013-09
CS3022,12/30/2011,0,12,59,2011-12
CS6006,5/22/2013,1,5,68,2013-05
CS2496,12/26/2011,0,12,84,2011-12
CS4600,2/25/2012,0,2,84,2012-02
CS3540,5/11/2013,0,5,76,2013-05
CS2117,10/11/2012,0,10,82,2012-10
CS2901,10/18/2011,0,10,48,2011-10
CS5066,6/7/2012,0,6,85,2012-06
CS3518,7/23/2011,0,7,40,2011-07
CS2647,11/21/2013,0,11,90,2013-11
CS2289,7/22/2012,0,7,51,2012-07
CS5110,7/2/2014,0,7,51,2014-07
CS2824,7/26/2012,1,7,52,2012-07
CS5312,12/10/2012,0,12,49,2012-12
CS2042,1/17/2013,0,1,45,2013-01
CS4178,4/28/2013,0,4,54,2013-04
CS2492,11/25/2012,0,11,86,2012-11
CS1313,2/10/2012,0,2,41,2012-02
CS1647,8/28/2013,0,8,89,2013-08
CS2373,3/22/2014,0,3,41,2014-03
CS1281,9/15/2014,0,9,48,2014-09
CS5057,12/20/2013,0,12,82,2013-12
CS2597,6/6/2012,0,6,67,2012-06
CS2608,5/5/2012,0,5,47,2012-05
CS2545,6/24/2012,0,6,94,2012-06
CS4109,10/28/2013,0,10,48,2013-10
CS1517,12/11/2013,0,12,40,2013-12
CS4893,11/28/2014,0,11,98,2014-11
CS1750,11/30/2012,0,11,36,2012-11
CS5213,2/5/2013,0,2,40,2013-02
CS2654,10/22/2011,0,10,64,2011-10
CS2250,6/4/2011,0,6,90,2011-06
CS4839,1/4/2014,1,1,43,2014-01
CS3839,5/1/2012,0,5,103,2012-05
CS2368,1/13/2015,0,1,56,2015-01
CS3826,7/6/2013,0,7,48,2013-07
CS5123,12/8/2012,0,12,69,2012-12
CS2173,1/13/2012,0,1,83,2012-01
CS3247,2/10/2013,0,2,96,2013-02
CS5985,9/9/2014,0,9,37,2014-09
CS1552,2/2/2013,0,2,54,2013-02
CS5371,9/7/2013,0,9,99,2013-09
CS1525,2/7/2015,0,2,79,2015-02
CS2177,10/6/2011,1,10,50,2011-10
CS6023,8/20/2014,0,8,80,2014-08
CS3164,3/13/2013,0,3,39,2013-03
CS1190,2/22/2014,0,2,92,2014-02
CS1353,2/2/2013,0,2,103,2013-02
CS4993,4/21/2013,0,4,41,2013-04
CS4609,12/2/2013,0,12,71,2013-12
CS5291,11/13/2012,0,11,43,2012-11
CS4733,10/23/2014,0,10,43,2014-10
CS1910,11/22/2014,0,11,52,2014-11
CS3259,3/12/2012,1,3,79,2012-03
CS5865,4/28/2012,1,4,37,2012-04
CS5555,12/7/2012,0,12,102,2012-12
CS4640,2/4/2014,0,2,67,2014-02
CS1607,11/20/2011,0,11,52,2011-11
CS5196,7/23/2014,0,7,50,2014-07
CS2184,9/28/2013,0,9,75,2013-09
CS2378,7/26/2014,0,7,42,2014-07
CS1335,5/31/2013,0,5,35,2013-05
CS5654,12/19/2011,1,12,61,2011-12
CS3915,5/22/2012,0,5,88,2012-05
CS4595,11/30/2014,0,11,64,2014-11
CS5543,8/31/2014,0,8,73,2014-08
CS1289,2/11/2015,0,2,102,2015-02
CS1944,9/28/2014,0,9,55,2014-09
CS4961,9/11/2012,0,9,41,2012-09
CS2027,3/5/2013,0,3,64,2013-03
CS5325,2/3/2015,1,2,65,2015-02
CS3487,4/5/2014,0,4,83,2014-04
CS5960,3/9/2015,0,3,51,2015-03
CS1483,9/5/2013,0,9,55,2013-09
CS4142,2/10/2012,0,2,53,2012-02
CS5635,3/29/2012,0,3,78,2012-03
CS5538,3/12/2014,0,3,41,2014-03
CS3778,10/3/2014,0,10,71,2014-10
CS4709,1/28/2012,0,1,58,2012-01
CS3484,2/22/2013,0,2,46,2013-02
CS1515,6/5/2012,0,6,85,2012-06
CS4955,8/20/2013,0,8,102,2013-08
CS1805,5/21/2014,1,5,98,2014-05
CS3284,2/2/2015,0,2,54,2015-02
CS4332,3/1/2012,0,3,67,2012-03
CS3131,12/3/2011,0,12,61,2011-12
CS1954,9/13/2014,0,9,81,2014-09
CS4819,9/3/2013,1,9,92,2013-09
CS3830,11/21/2013,0,11,68,2013-11
CS3754,6/29/2013,0,6,53,2013-06
CS4124,7/18/2013,1,7,45,2013-07
CS5585,7/3/2012,0,7,69,2012-07
CS4518,1/23/2013,0,1,96,2013-01
CS5847,7/9/2014,0,7,46,2014-07
CS4396,9/20/2011,0,9,94,2011-09
CS5081,9/17/2014,0,9,88,2014-09
CS5307,7/5/2013,0,7,42,2013-07
CS2792,12/28/2011,0,12,88,2011-12
CS4072,1/19/2013,0,1,84,2013-01
CS4157,7/23/2013,1,7,61,2013-07
CS4697,11/14/2011,0,11,98,2011-11
CS1254,9/29/2012,0,9,103,2012-09
CS4651,7/21/2013,0,7,74,2013-07
CS1996,1/17/2015,1,1,50,2015-01
CS1609,11/20/2013,0,11,55,2013-11
CS5780,1/15/2014,1,1,67,2014-01
CS1593,7/18/2013,0,7,91,2013-07
CS5526,5/10/2012,0,5,43,2012-05
CS4504,1/25/2013,0,1,88,2013-01
CS1977,5/26/2013,0,5,101,2013-05
CS4578,5/6/2012,1,5,66,2012-05
CS5275,12/19/2014,0,12,100,2014-12
CS3119,10/27/2014,0,10,105,2014-10
CS4492,1/13/2012,0,1,73,2012-01
CS3566,3/10/2014,0,3,77,2014-03
CS6110,4/3/2012,0,4,69,2012-04
CS3365,7/13/2012,0,7,65,2012-07
CS1207,12/30/2013,0,12,90,2013-12
CS5777,11/11/2014,0,11,92,2014-11
CS1231,6/26/2011,0,6,78,2011-06
CS3082,2/27/2012,1,2,47,2012-02
CS3913,12/16/2012,0,12,67,2012-12
CS3993,12/28/2014,0,12,83,2014-12
CS4873,7/17/2011,0,7,79,2011-07
CS4849,5/29/2014,0,5,75,2014-05
CS5617,4/29/2012,0,4,99,2012-04
CS4810,3/23/2012,0,3,55,2012-03
CS2257,4/21/2013,0,4,49,2013-04
